read_2_no00	drug_name	read_2_2	status
dn31.	Carbamazepine  Tablets  100 mg	dn	y
dn31.	CARBAMAZEPINE 100MG	dn	y
dn31.	Carbamazepine 100mg tablets	dn	y
dn31.	CARBAMAZEPINE 100mg tablets	dn	y
dn31.	CARBAMAZEPINE 100mg tabs	dn	y
dn31.	CARBAMAZEPINE TAB 100	dn	y
dn31.	CARBAMAZEPINE TAB 100mg	dn	y
dn31.	CARBAMAZEPINE TABLETS  100 MG	dn	y
dn31.	CARBAMAZEPINE TABLETS 100 MG	dn	y
dn31.	CARBAMAZEPINE tablets 100mg	dn	y
dn31.	Carbamazepine tablets 100mg	dn	y
dn31.	CARBAMAZEPINE tabs 100 MG	dn	y
dn31.	CARBAMAZEPINE tabs 100mg	dn	y
dn31.	CARBAMAZEPINE TABS 100MG	dn	y
dn32.	Carbagen 200mg tablets (Generics (UK) Ltd)	dn	y
dn32.	Carbamazepine  Tablets  200 mg	dn	y
dn32.	Carbamazepine 200mg tablets	dn	y
dn32.	CARBAMAZEPINE 200mg tablets	dn	y
dn32.	CARBAMAZEPINE TAB 200	dn	y
dn32.	CARBAMAZEPINE TAB 200mg	dn	y
dn32.	Carbamazepine Tablets 200 mg	dn	y
dn32.	CARBAMAZEPINE TABLETS 200 MG	dn	y
dn32.	Carbamazepine tablets 200mg	dn	y
dn32.	CARBAMAZEPINE TABS 200 MG	dn	y
dn32.	CARBAMAZEPINE tabs 200mg	dn	y
dn33.	Carbamazepine 400mg tablets	dn	y
dn33.	CARBAMAZEPINE TAB 400	dn	y
dn33.	CARBAMAZEPINE TAB 400mg	dn	y
dn33.	CARBAMAZEPINE TABS 400MG	dn	y
dn33.	CARBAMAZEPINE tabs 400mg	dn	y
dn34.	Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dn34.	TEGRETOL 100mg tabs	dn	y
dn34.	TEGRETOL TAB 100	dn	y
dn34.	TEGRETOL TAB 100mg	dn	y
dn34.	Tegretol Tablets 100 mg	dn	y
dn34.	TEGRETOL TABLETS 100 MG	dn	y
dn34.	Tegretol Tablets 100mg	dn	y
dn34.	Tegretol tablets 100mg	dn	y
dn34.	TEGRETOL tabs 100mg	dn	y
dn34.	TEGRETOL TABS 100MG	dn	y
dn35.	Tegretol 200mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dn35.	TEGRETOL TAB 200	dn	y
dn35.	TEGRETOL TAB 200mg	dn	y
dn35.	TEGRETOL tabs 200mg	dn	y
dn36.	Tegretol  Tablets  400 mg	dn	y
dn36.	TEGRETOL 400mg	dn	y
dn36.	Tegretol 400mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dn36.	Tegretol tablets 400mg	dn	y
dn38.	Tegretol Prolonged Release 200mg tablets (Novartis Pharma...	dn	y
dn38.	Tegretol Prolonged Release 200mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dn38.	Tegretol retard 200mg Modified-release tablet (Novartis Pharmaceuticals UK Ltd)	dn	y
dn38.	TEGRETOL RETARD controlled releas table 200mg	dn	y
dn38.	Tegretol retard controlled release tablet 200mg	dn	y
dn38.	TEGRETOL RETARD cr tab 200mg	dn	y
dn38.	Tegretol Retard M/R Tablets 200 mg	dn	y
dn38.	TEGRETOL RETARD TAB 200	dn	y
dn38.	TEGRETOL RETARD TAB 200mg	dn	y
dn39.	Tegretol Prolonged Release 400mg tablets (Novartis Pharma...	dn	y
dn39.	Tegretol Prolonged Release 400mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dn39.	Tegretol retard 400mg Modified-release tablet (Novartis Pharmaceuticals UK Ltd)	dn	y
dn39.	TEGRETOL RETARD controlled releas table 400mg	dn	y
dn39.	Tegretol retard controlled release tablet 400mg	dn	y
dn39.	TEGRETOL RETARD cr tab 400mg	dn	y
dn39.	TEGRETOL RETARD TAB 400mg	dn	y
dn3a.	Carbamazepine 200mg modified-release tablets	dn	y
dn3a.	Carbamazepine C/R Tablets 200 mg	dn	y
dn3a.	Carbamazepine controlled release tablet 200mg	dn	y
dn3a.	CARBAMAZEPINE modified release tablet 200mg	dn	y
dn3a.	CARBAMAZEPINE mr tab 200mg	dn	y
dn3a.	CARBAMAZEPINE RETARD TAB 200	dn	y
dn3a.	CARBAMAZEPINE RETARD TAB 200mg	dn	y
dn3b.	Carbamazepine 400mg modified-release tablets	dn	y
dn3b.	CARBAMAZEPINE mr tab 400mg	dn	y
dn3b.	CARBAMAZEPINE RETARD TAB 400	dn	y
dn3c.	TEGRETOL CHEWTAB tabs 100mg	dn	y
dn3d.	Tegretol 200mg Chewtabs (Novartis Pharmaceuticals UK Ltd)	dn	y
dn3d.	TEGRETOL CHEWTAB tabs 200mg	dn	y
dn3I.	TERIL CR mr tab 400mg	dn	y
dn3I.	Teril Retard 400mg tablets (Taro Pharmaceuticals (UK) Ltd)	dn	y
dn3I.	TERIL RETARD mr tab 400mg	dn	y
dn3J.	Carbagen SR 200mg tablets (Generics (UK) Ltd)	dn	y
dn3J.	Carbagen SR 200mg tablets (Mylan Ltd)	dn	y
dn3J.	CARBAGEN SR tabs 200mg	dn	y
dn3K.	Carbagen SR 400mg tablets (Generics (UK) Ltd)	dn	y
dn3K.	Carbagen SR 400mg tablets (Mylan Ltd)	dn	y
dn3K.	CARBAGEN SR tabs 400mg	dn	y
dn3x.	Carbamazepine 200mg chewable tablets sugar free	dn	y
dn3x.	CARBAMAZEPINE chewable tab 200mg	dn	y
dn3y.	Carbamazepine 100mg chewable tablets sugar free	dn	y
dn3y.	Carbamazepine Chewable Tablet 100mg	dn	y
dn3z.	Carbamazepine 100mg/5ml oral suspension sugar free	dn	y
dn3z.	CARBAMAZEPINE LIQ 100mg	dn	y
dn3z.	CARBAMAZEPINE liq 100mg/5ml	dn	y
dn4..	Clonazepam 250micrograms/5ml oral solution	dn	n
dn4..	CLONAZEPAM oral soln 250micrograms/5ml	dn	n
dn41.	Rivotril 500microgram tablets (Roche Products Ltd)	dn	n
dn41.	RIVOTRIL TAB 0.5mg	dn	n
dn41.	RIVOTRIL tabs 0.5mg	dn	n
dn4y.	Clonazepam 500microgram tablets	dn	n
dn4y.	CLONAZEPAM TAB 500	dn	n
dn4y.	CLONAZEPAM TAB 500mcg	dn	n
dn4y.	Clonazepam Tablets 500 micrograms	dn	n
dn4y.	Clonazepam tablets 500 micrograms	dn	n
dn4y.	CLONAZEPAM tabs 0.5mg	dn	n
dn4y.	CLONAZEPAM tabs 500 micrograms	dn	n
dn4z.	Clonazepam 2mg tablets	dn	n
dn4z.	CLONAZEPAM 2mg tablets	dn	n
dn4z.	CLONAZEPAM TAB 2mg	dn	n
dn4z.	CLONAZEPAM tabs 2mg	dn	n
dn5x.	Ethosuximide 250mg capsules	dn	n
dn5x.	ETHOSUXIMIDE caps 250mg	dn	n
dn71.	Phenobarbital 15mg tablets	dn	n
dn71.	Phenobarbital 15mg tablets (A A H Pharmaceuticals Ltd)	dn	n
dn71.	PHENOBARBITAL tabs 15mg	dn	n
dn71.	PHENOBARBITONE TAB 15mg	dn	n
dn71.	PHENOBARBITONE tabs 15mg	dn	n
dn72.	Phenobarbital  Tablets  30 mg	dn	n
dn72.	Phenobarbital 30mg tablets	dn	n
dn72.	Phenobarbital 30mg tablets (A A H Pharmaceuticals Ltd)	dn	n
dn72.	phenobarbital tablets 30mg	dn	n
dn72.	PHENOBARBITAL tabs 30mg	dn	n
dn72.	PHENOBARBITONE 30mg tabs	dn	n
dn72.	PHENOBARBITONE TAB 30	dn	n
dn72.	PHENOBARBITONE TAB 30mg	dn	n
dn72.	PHENOBARBITONE tabs 30mg	dn	n
dn73.	Phenobarbital 60mg tablets	dn	n
dn73.	Phenobarbital 60mg tablets (Actavis UK Ltd)	dn	n
dn73.	PHENOBARBITAL tabs 60mg	dn	n
dn73.	PHENOBARBITONE TAB 60	dn	n
dn73.	PHENOBARBITONE TAB 60mg	dn	n
dn73.	Phenobarbitone Tablets 60 mg	dn	n
dn73.	PHENOBARBITONE tabs 60mg	dn	n
dn82.	EPANUTIN INFATAB 50mg	dn	n
dn82.	Epanutin Infatabs 50mg chewable tablets (Pfizer Ltd)	dn	n
dn83.	Phenytoin 50mg chewable tablets	dn	n
dn83.	PHENYTOIN CHEWABLE TAB 50mg	dn	n
dn83.	PHENYTOIN paed tab 50mg	dn	n
dn91.	Phenytoin sodium 50mg tablets	dn	n
dn91.	PHENYTOIN SODIUM tabs 50mg	dn	n
dn91.	PHENYTOIN TAB 50mg	dn	n
dn91.	PHENYTOIN tabs 50mg	dn	n
dn92.	PHENYTOIN 100mg tablets	dn	n
dn92.	PHENYTOIN 100mg tabs	dn	n
dn92.	Phenytoin sodium 100mg tablets	dn	n
dn92.	Phenytoin sodium 100mg tablets (A A H Pharmaceuticals Ltd)	dn	n
dn92.	Phenytoin sodium 100mg tablets (Teva UK Ltd)	dn	n
dn92.	Phenytoin sodium tablets 100mg	dn	n
dn92.	PHENYTOIN SODIUM tabs 100mg	dn	n
dn92.	PHENYTOIN TAB 100	dn	n
dn92.	PHENYTOIN TAB 100mg	dn	n
dn92.	PHENYTOIN TABLETS 100 MG	dn	n
dn92.	Phenytoin Tablets 100 mg	dn	n
dn92.	PHENYTOIN tabs 100mg	dn	n
dn92.	PHENYTOIN TABS 100MG	dn	n
dn93.	Epanutin  Capsules  25 mg	dn	n
dn93.	Epanutin 25mg capsules (Pfizer Ltd)	dn	n
dn93.	EPANUTIN CAP 25mg	dn	n
dn93.	EPANUTIN caps 25mg	dn	n
dn94.	Epanutin 50mg capsules (Pfizer Ltd)	dn	n
dn94.	EPANUTIN CAP 50mg	dn	n
dn94.	EPANUTIN caps 50mg	dn	n
dn94.	Epanutin Capsules 50mg	dn	n
dn95.	Epanutin  Capsules  100 mg	dn	n
dn95.	Epanutin 100mg capsules (Pfizer Ltd)	dn	n
dn95.	Epanutin 100mg.caps.	dn	n
dn95.	EPANUTIN CAP 100	dn	n
dn95.	EPANUTIN CAP 100mg	dn	n
dn95.	EPANUTIN caps 100mg	dn	n
dn95.	Epanutin capsules 100mg	dn	n
dn95.	Epanutin Capsules 100mg	dn	n
dn96.	Epanutin 300mg capsules (Pfizer Ltd)	dn	n
dn96.	EPANUTIN CAP 300	dn	n
dn96.	EPANUTIN CAP 300mg	dn	n
dn96.	EPANUTIN caps 300mg	dn	n
dn9w.	Phenytoin 300mg capsule	dn	n
dn9w.	PHENYTOIN CAP 300	dn	n
dn9w.	PHENYTOIN CAP 300mg	dn	n
dn9w.	PHENYTOIN caps 300mg	dn	n
dn9w.	Phenytoin sodium 300mg capsules	dn	n
dn9w.	PHENYTOIN SODIUM caps 300mg	dn	n
dn9w.	Phenytoin sodium capsules 300mg	dn	n
dn9x.	Phenytoin 25mg capsule	dn	n
dn9x.	PHENYTOIN CAP 25mg	dn	n
dn9x.	PHENYTOIN caps 25mg	dn	n
dn9x.	Phenytoin sodium 25mg capsules	dn	n
dn9x.	PHENYTOIN SODIUM caps 25mg	dn	n
dn9x.	Phenytoin sodium capsules 25mg	dn	n
dn9y.	Phenytoin 50mg capsule	dn	n
dn9y.	PHENYTOIN CAP 50mg	dn	n
dn9y.	PHENYTOIN caps 50mg	dn	n
dn9y.	Phenytoin capsules 50mg	dn	n
dn9y.	Phenytoin sodium 50mg capsules	dn	n
dn9y.	PHENYTOIN SODIUM caps 50mg	dn	n
dn9z.	Phenytoin 100mg capsule	dn	n
dn9z.	phenytoin 100mg capsules	dn	n
dn9z.	PHENYTOIN CAP 100	dn	n
dn9z.	PHENYTOIN CAP 100mg	dn	n
dn9z.	PHENYTOIN caps 100mg	dn	n
dn9z.	Phenytoin capsules 100mg	dn	n
dn9z.	Phenytoin Sodium  Capsules  100 mg	dn	n
dn9z.	PHENYTOIN SODIUM 100mg caps	dn	n
dn9z.	Phenytoin sodium 100mg capsules	dn	n
dn9z.	PHENYTOIN SODIUM 100mg capsules	dn	n
dn9z.	Phenytoin sodium 100mg capsules (Flynn Pharma Ltd)	dn	n
dn9z.	PHENYTOIN SODIUM caps 100mg	dn	n
dn9z.	Phenytoin sodium capsules 100mg	dn	n
dna..	Primidone 62.5mg/5ml oral suspension	dn	n
dna..	PRIMIDONE oral susp 62.5mg/5ml	dn	n
dna1.	Mysoline 250mg Tablet (AstraZeneca UK Ltd)	dn	n
dna1.	Mysoline 250mg tablets (Acorus Therapeutics Ltd)	dn	n
dna1.	Mysoline 250mg tablets (SERB)	dn	n
dna1.	MYSOLINE TAB 250mg	dn	n
dna1.	MYSOLINE tabs 250mg	dn	n
dna3.	Mysoline 50mg tablets (Acorus Therapeutics Ltd)	dn	n
dna3.	Mysoline 50mg tablets (SERB)	dn	n
dna3.	MYSOLINE tabs 50mg	dn	n
dnax.	Primidone 50mg tablets	dn	n
dnax.	Primidone 50mg tablets (SERB)	dn	n
dnax.	PRIMIDONE tabs 50mg	dn	n
dnay.	Primidone 250mg tablets	dn	n
dnay.	Primidone tablets 250mg	dn	n
dnay.	PRIMIDONE tabs 250mg	dn	n
dnb1.	Epilim 100mg crushable tablets (Sanofi)	dn	n
dnb1.	EPILIM crushable tab 100mg	dn	n
dnb1.	EPILIM CRUSHABLE TAB 100mg	dn	n
dnb2.	EPILIM 200 E/C TAB 200	dn	n
dnb2.	EPILIM 200 E/C TAB 200mg	dn	n
dnb2.	Epilim 200 gastro-resistant tablets (Sanofi)	dn	n
dnb2.	epilim 200mg tablets	dn	n
dnb2.	EPILIM 200mg tabs	dn	n
dnb2.	Epilim ec 200mg Gastro-resistant tablet (Sanofi)	dn	n
dnb2.	EPILIM EC tab 200mg	dn	n
dnb2.	EPILIM EC TAB 200MG	dn	n
dnb2.	EPILIM EC tabs 200mg	dn	n
dnb2.	Epilim Tablets 200 mg	dn	n
dnb3.	Epilim  E/C Tablets  500 mg	dn	n
dnb3.	EPILIM 500 E/C TAB 500mg	dn	n
dnb3.	Epilim 500 gastro-resistant tablets (Sanofi)	dn	n
dnb3.	EPILIM 500mg tabs	dn	n
dnb3.	Epilim ec 500mg Gastro-resistant tablet (Sanofi)	dn	n
dnb3.	EPILIM EC tab 500mg	dn	n
dnb3.	Epilim ec tablets 500mg	dn	n
dnb3.	EPILIM EC tablets 500mg	dn	n
dnb3.	EPILIM EC tabs 500mg	dn	n
dnb4.	Epilim 200mg/5ml liquid (Sanofi)	dn	n
dnb5.	EPILIM syrp 200mg/5ml	dn	n
dnb7.	SOD VALPROATE 200mg tabs	dn	n
dnb7.	Sodium Valproate  E/C Tablets  200 mg	dn	n
dnb7.	SODIUM VALPROATE 200mg e/c tabs	dn	n
dnb7.	Sodium valproate 200mg gastro-resistant tablets	dn	n
dnb7.	SODIUM VALPROATE E/C TAB 200mg	dn	n
dnb7.	SODIUM VALPROATE ec tab 200mg	dn	n
dnb7.	SODIUM VALPROATE EC TABLETS 200 MG	dn	n
dnb7.	SODIUM VALPROATE EC tabs 200mg	dn	n
dnb7.	SODIUM VALPROATE TAB 200mg	dn	n
dnb8.	Sodium valproate 500mg gastro-resistant tablets	dn	n
dnb8.	SODIUM VALPROATE E/C TAB 500	dn	n
dnb8.	SODIUM VALPROATE E/C TAB 500mg	dn	n
dnb8.	SODIUM VALPROATE ec tab 500mg	dn	n
dnbc.	Epilim Chrono 200 tablets (Sanofi)	dn	n
dnbc.	Epilim chrono controlled release tablet 200mg	dn	n
dnbc.	EPILIM CHRONO cr tab 200mg	dn	n
dnbd.	EPILIM CHRONO (CONTR TAB 300	dn	n
dnbd.	Epilim Chrono 300 tablets (sanofi-aventis)	dn	n
dnbd.	Epilim Chrono 300 tablets (Sanofi)	dn	n
dnbd.	EPILIM CHRONO controlled release tablet 300mg	dn	n
dnbd.	Epilim chrono controlled release tablet 300mg	dn	n
dnbd.	EPILIM CHRONO cr tab 300mg	dn	n
dnbe.	Epilim Chrono 500 tablets (Sanofi)	dn	n
dnbe.	Epilim chrono controlled release tablet 500mg	dn	n
dnbe.	EPILIM CHRONO cr tab 500mg	dn	n
dnbe.	EPILIM CHRONO CR TAB 500MG	dn	n
dnbK.	Sodium valproate 300mg modified-release capsules	dn	n
dnbK.	SODIUM VALPROATE mr cap 300mg	dn	n
dnbQ.	Epilim Chronosphere MR 100mg granules sachets (Sanofi)	dn	n
dnbr.	SODIUM VALPROATE + VALPROIC ACID mr tab 200mg	dn	n
dnbr.	Sodium valproate 200mg modified-release tablets	dn	n
dnbr.	SODIUM VALPROATE mr tab 200mg	dn	n
dnbr.	Sodium valproate with valproic acid 200mg modified release tablets	dn	n
dnbr.	SODIUM VALPROATE WITH VALPROIC ACID controlled	dn	n
dnbS.	Epilim Chronosphere MR 500mg granules sachets (Sanofi)	dn	n
dnbs.	SODIUM VALPROATE + VALPROIC ACID cr tab 300mg	dn	n
dnbs.	SODIUM VALPROATE + VALPROIC ACID mr tab 300mg	dn	n
dnbs.	Sodium valproate 300mg modified-release tablets	dn	n
dnbs.	SODIUM VALPROATE mr tab 300mg	dn	n
dnbs.	Sodium valproate with valproic acid 300mg modified release tablets	dn	n
dnbt.	Sodium valproate 500mg modified-release tablets	dn	n
dnbt.	SODIUM VALPROATE mr tab 500mg	dn	n
dnbv.	Sodium valproate 100mg tablets	dn	n
dnbv.	SODIUM VALPROATE CRU TAB 100	dn	n
dnbv.	SODIUM VALPROATE CRUSHABLE TAB 100mg	dn	n
dnbv.	SODIUM VALPROATE crushable tab 100mg	dn	n
dnbv.	SODIUM VALPROATE TAB 100mg	dn	n
dnby.	Sodium valproate 200mg/5ml oral solution sugar free	dn	n
dnby.	SODIUM VALPROATE sf liq 200mg/5ml	dn	n
dnbz.	Sodium valproate 200mg/5ml oral solution	dn	n
dnc1.	CLOBAZAM |SLS| CAP 10mg	dn	n
dnc1.	Clobazam 10mg capsules	dn	n
dne2.	SABRIL TAB 500mg	dn	n
dnf1.	Lamotrigine 50mg tablets	dn	n
dnf1.	LAMOTRIGINE TAB 50mg	dn	n
dnf1.	LAMOTRIGINE tabs 50mg	dn	n
dnf2.	LAMOTRIGINE 100MG	dn	n
dnf2.	Lamotrigine 100mg tablets	dn	n
dnf2.	LAMOTRIGINE TAB 100mg	dn	n
dnf2.	LAMOTRIGINE tabs 100mg	dn	n
dnf3.	Lamictal 50mg tablets (GlaxoSmithKline UK Ltd)	dn	n
dnf4.	LAMICTAL 100mg	dn	n
dnf4.	Lamictal 100mg tablets (GlaxoSmithKline UK Ltd)	dn	n
dnf4.	LAMICTAL TAB 100mg	dn	n
dnf4.	LAMICTAL tabs 100mg	dn	n
dnf5.	Lamotrigine 25mg tablets	dn	n
dnf5.	LAMOTRIGINE TAB 25mg	dn	n
dnf5.	Lamotrigine Tablets 25 mg	dn	n
dnf5.	Lamotrigine tablets 25mg	dn	n
dnf5.	LAMOTRIGINE tabs 25mg	dn	n
dnf6.	Lamictal 25mg tablets (GlaxoSmithKline UK Ltd)	dn	n
dnfA.	Lamotrigine 5mg dispersible tablets sugar free	dn	n
dnfA.	LAMOTRIGINE disp tab 5mg	dn	n
dnfB.	Lamotrigine 25mg dispersible tablets sugar free	dn	n
dnfC.	Lamotrigine 100mg dispersible tablets sugar free	dn	n
dnfD.	Lamictal 200mg tablets (GlaxoSmithKline UK Ltd)	dn	n
dnfD.	LAMICTAL tabs 200mg	dn	n
dnfE.	Lamotrigine 200mg tablets	dn	n
dnfE.	LAMOTRIGINE TAB 200mg	dn	n
dnfE.	LAMOTRIGINE tabs 200mg	dn	n
dnfG.	Lamictal 25mg tablets (GlaxoSmithKline UK Ltd)	dn	n
dnfG.	LAMICTAL tabs 25mg	dn	n
dnfH.	Lamictal 50mg tablets (GlaxoSmithKline UK Ltd)	dn	n
dnfH.	LAMICTAL TAB 50mg	dn	n
dnfH.	LAMICTAL tabs 50mg	dn	n
dnh6.	Valproic acid 500mg gastro-resistant capsules	dn	n
dnh7.	Depakote 250mg gastro-resistant tablets (Sanofi)	dn	n
dnh7.	DEPAKOTE tabs 250mg	dn	n
dnh8.	Depakote 500mg gastro-resistant tablets (Sanofi)	dn	n
dnh8.	DEPAKOTE tabs 500mg	dn	n
dnhy.	VALPROATE SEMISODIUM ec tab 500mg	dn	n
dnhy.	VALPROIC ACID (AS SEMISODIUM SALT) ec tab 500mg	dn	n
dnhy.	Valproic acid 500mg gastro-resistant tablets	dn	n
dnhz.	VALPROATE SEMISODIUM ec tab 250mg	dn	n
dnhz.	VALPROIC ACID (AS SEMISODIUM SALT) ec tab 250mg	dn	n
dnhz.	Valproic acid 250mg gastro-resistant tablets	dn	n
dnj1.	Gabapentin  Capsules  100 mg	dn	y
dnj1.	Gabapentin 100mg capsules	dn	y
dnj1.	GABAPENTIN caps 100mg	dn	y
dnj1.	Gabapentin Capsules 100 mg	dn	y
dnj1.	Gabapentin capsules 100mg	dn	y
dnj1.	GABAPENTIN capsules 100mg	dn	y
dnj2.	Gabapentin  Capsules  300 mg	dn	y
dnj2.	GABAPENTIN 300mg	dn	y
dnj2.	Gabapentin 300mg capsules	dn	y
dnj2.	GABAPENTIN CAP 300mg	dn	y
dnj2.	GABAPENTIN caps 300mg	dn	y
dnj2.	GABAPENTIN CAPS 300MG	dn	y
dnj2.	Gabapentin Capsules 300 mg	dn	y
dnj2.	Gabapentin capsules 300mg	dn	y
dnj2.	GABAPENTIN capsules 300mg	dn	y
dnj2.	Gabapentin Capsules 300mg	dn	y
dnj3.	Gabapentin 400mg capsules	dn	y
dnj3.	GABAPENTIN CAP 400mg	dn	y
dnj3.	GABAPENTIN caps 400mg	dn	y
dnj3.	Gabapentin Capsules 400 mg	dn	y
dnj3.	GABAPENTIN capsules 400mg	dn	y
dnj4.	Neurontin 100mg capsules (Pfizer Ltd)	dn	y
dnj9.	NEURONTIN TITRATION PACK caps & tabs 300mg + 600mg	dn	y
dnjx.	GABAPENTIN caps & tabs 300mg + 600mg	dn	y
dnjy.	Gabapentin 600mg tablets	dn	y
dnjy.	Gabapentin tablets 600mg	dn	y
dnjy.	GABAPENTIN tabs 600mg	dn	y
dnjz.	Gabapentin 800mg tablets	dn	y
dnjz.	GABAPENTIN tabs 800mg	dn	y
dnk1.	Topiramate 50mg tablets	dn	n
dnk1.	TOPIRAMATE TAB 50mg	dn	n
dnk1.	Topiramate tablets 50mg	dn	n
dnk1.	TOPIRAMATE tabs 50mg	dn	n
dnk2.	Topiramate 100mg tablets	dn	n
dnk2.	TOPIRAMATE TAB 100mg	dn	n
dnk2.	Topiramate tablets 100mg	dn	n
dnk2.	TOPIRAMATE tabs 100mg	dn	n
dnk3.	Topiramate 200mg tablets	dn	n
dnk3.	TOPIRAMATE tabs 200mg	dn	n
dnk4.	Topamax Tablets 50 mg	dn	n
dnk7.	Topiramate 25mg tablets	dn	n
dnk7.	TOPIRAMATE TAB 25mg	dn	n
dnk7.	Topiramate tablets 25mg	dn	n
dnk7.	TOPIRAMATE tabs 25mg	dn	n
dnk8.	Topamax 25mg tablets (Janssen-Cilag Ltd)	dn	n
dnk8.	TOPAMAX tabs 25mg	dn	n
dnk9.	Topiramate 15mg capsules	dn	n
dnkA.	Topiramate 25mg capsules	dn	n
dnkA.	TOPIRAMATE caps 25mg	dn	n
dnkA.	Topiramate capsules 25mg	dn	n
dnkD.	Topiramate 50mg capsules	dn	n
dnkD.	TOPIRAMATE caps 50mg	dn	n
dnl1.	Tiagabine 5mg tablets	dn	n
dnl1.	TIAGABINE tabs 5mg	dn	n
dnl2.	Tiagabine 10mg tablets	dn	n
dnl2.	TIAGABINE tabs 10mg	dn	n
dnl3.	Tiagabine 15mg tablets	dn	n
dnl3.	TIAGABINE tabs 15mg	dn	n
dnm1.	Trileptal 150mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dnm2.	TRILEPTAL 300 tablets 300mg	dn	y
dnm2.	TRILEPTAL 300 tabs 300mg	dn	y
dnm2.	Trileptal 300mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dnm3.	Trileptal 600mg tablets (Novartis Pharmaceuticals UK Ltd)	dn	y
dnmx.	Oxcarbazepine 150mg tablets	dn	y
dnmx.	OXCARBAZEPINE tabs 150mg	dn	y
dnmy.	Oxcarbazepine 300mg tablets	dn	y
dnmy.	Oxcarbazepine tablets 300mg	dn	y
dnmy.	OXCARBAZEPINE tabs 300mg	dn	y
dnmz.	Oxcarbazepine 600mg tablets	dn	y
dnmz.	OXCARBAZEPINE tabs 600mg	dn	y
dno1.	Keppra 250mg tablets (UCB Pharma Ltd)	dn	n
dno1.	KEPPRA tabs 250mg	dn	n
dno2.	Keppra 500mg tablets (Mawdsley-Brooks & Company Ltd)	dn	n
dno2.	Keppra 500mg tablets (UCB Pharma Ltd)	dn	n
dno2.	KEPPRA tabs 500mg	dn	n
dno3.	Keppra 1g tablets (UCB Pharma Ltd)	dn	n
dno3.	KEPPRA tabs 1000mg	dn	n
dno4.	Keppra 750mg tablets (UCB Pharma Ltd)	dn	n
dno4.	KEPPRA tabs 750mg	dn	n
dno5.	Keppra 100mg/ml oral solution (UCB Pharma Ltd)	dn	n
dnot.	Levetiracetam 250mg granules sachets sugar free	dn	n
dnov.	Levetiracetam 100mg/ml oral solution sugar free	dn	n
dnov.	LEVETIRACETAM oral soln 100mg/ml	dn	n
dnow.	Levetiracetam 750mg tablets	dn	n
dnow.	LEVETIRACETAM tabs 750mg	dn	n
dnox.	Levetiracetam 1g tablets	dn	n
dnox.	LEVETIRACETAM tabs 1000mg	dn	n
dnoy.	Levetiracetam 500mg tablets	dn	n
dnoy.	LEVETIRACETAM tabs 500mg	dn	n
dnoz.	Levetiracetam 250mg tablets	dn	n
dnoz.	LEVETIRACETAM tabs 250mg	dn	n
dnp1.	Lyrica 25mg capsules (Pfizer Ltd)	dn	y
dnp1.	LYRICA caps 25mg	dn	y
dnp2.	Lyrica 50mg capsules (Pfizer Ltd)	dn	y
dnp2.	LYRICA caps 50mg	dn	y
dnp3.	Lyrica 75mg capsules (Pfizer Ltd)	dn	y
dnp3.	LYRICA caps 75mg	dn	y
dnp4.	Lyrica 100mg capsules (Pfizer Ltd)	dn	y
dnp5.	Lyrica 150mg capsules (Pfizer Ltd)	dn	y
dnp6.	Lyrica 200mg capsules (Pfizer Ltd)	dn	y
dnp7.	Lyrica 300mg capsules (Pfizer Ltd)	dn	y
dnp8.	Lyrica 225mg capsules (Pfizer Ltd)	dn	y
dnp9.	Lyrica 20mg/ml oral solution (Pfizer Ltd)	dn	y
dnpI.	Rewisca 25mg capsules (Consilient Health Ltd)	dn	y
dnpJ.	Rewisca 50mg capsules (Consilient Health Ltd)	dn	y
dnpK.	Rewisca 75mg capsules (Consilient Health Ltd)	dn	y
dnpM.	Rewisca 150mg capsules (Consilient Health Ltd)	dn	y
dnpP.	Rewisca 300mg capsules (Consilient Health Ltd)	dn	y
dnps.	Alzain 225mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnps.	Pregabalin 225mg capsules	dn	y
dnps.	PREGABALIN caps 225mg	dn	y
dnpt.	Alzain 300mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnpt.	Pregabalin 300mg capsules	dn	y
dnpt.	PREGABALIN caps 300mg	dn	y
dnpu.	Alzain 200mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnpu.	Pregabalin 200mg capsules	dn	y
dnpu.	PREGABALIN caps 200mg	dn	y
dnpu.	Pregabalin Capsules 200 mg	dn	y
dnpv.	Alzain 100mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnpv.	Pregabalin  Capsules  100 mg	dn	y
dnpv.	Pregabalin 100mg capsules	dn	y
dnpv.	PREGABALIN caps 100mg	dn	y
dnpw.	Alzain 150mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnpw.	Pregabalin 150mg capsules	dn	y
